,SpeciesLong,SpeciesShort,Habitat,Taxon,Abundance,Assimilation_eff,LF_dist,LF_dist1,LF_dist2,LWR_a,LWR_b,VBG_K,VBG_LOO,VBG_t0,Mat_age,Tmax,M_type,M_const,Sex_rat,Swim_velo
479,Lepidopus_altifrons,sp479,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
480,Lepophidium_profundorum,sp480,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
481,Leptoclinus_maculatus,sp481,"Oceanic, SoftBottom",,10,0.8,constant,0,10,NA,3.44,0.1505,16.815,-2.629,NA,NA,constant,0,0.5,NA
482,Leptostomias_gladiator,sp482,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
483,Lestrolepis_intermedia,sp483,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
484,Leucoraja_erinaceus,sp484,Oceanic,,10,0.8,constant,0,10,NA,3.229,0.2525,56.575,-0.8575,NA,12,constant,0,0.5,NA
485,Leucoraja_garmani,sp485,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
486,Leucoraja_ocellata,sp486,Oceanic,,10,0.8,constant,0,10,NA,NA,0.145874286,105.68,-0.75877,NA,17.5,constant,0,0.5,NA
487,Liparis_atlanticus,sp487,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
488,Lobianchia_dofleini,sp488,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,1.386,4.6,NA,NA,NA,constant,0,0.5,NA
489,Lobianchia_gemellarii,sp489,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
490,Lophius_americanus,sp490,Oceanic,,10,0.8,constant,0,10,NA,2.944666667,0.084,167,0.032333333,NA,NA,constant,0,0.5,NA
491,Lophius_gastrophysus,sp491,"Oceanic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
492,Lopholatilus_chamaeleonticeps,sp492,"Oceanic, Mesopelagic, Cave, Cave2",,10,0.8,constant,0,10,NA,3,0.113333,97.6425,-1.3464,5,33.5,constant,0,0.5,NA
493,Luciobrotula_corethromycter,sp493,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
494,Lumpenus_lampretaeformis,sp494,"Oceanic, Shoaling, SoftBottom",,10,0.8,constant,0,10,NA,NA,0.205,47.6,NA,NA,NA,constant,0,0.5,NA
495,Lycenchelys_paxillus,sp495,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
496,Lycenchelys_verrillii,sp496,"Oceanic, Mesopelagic, Shoaling",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
497,Lycodes_esmarkii,sp497,"Neritic, Oceanic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
498,Lycodes_terraenovae,sp498,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
499,Lycodonus_mirabilis,sp499,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
500,Macroramphosus_scolopax,sp500,"Oceanic, Mesopelagic, Benthic",,10,0.8,constant,0,10,NA,3,0.440443333,19.98,NA,NA,6,constant,0,0.5,NA
501,Macrourus_berglax,sp501,Shoaling,,10,0.8,constant,0,10,NA,NA,0.067,46.15,NA,NA,NA,constant,0,0.5,NA
502,Magnisudis_atlantica,sp502,"Intertidal, Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
503,Makaira_nigricans,sp503,"Oceanic, Epipelagic",,10,0.8,constant,0,10,NA,NA,0.9285,286.5,-0.15,NA,NA,constant,0,0.5,NA
504,Malacocephalus_occidentalis,sp504,"Oceanic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
505,Malacoraja_senta,sp505,"Shoaling, SoftBottom",,10,0.8,constant,0,10,NA,NA,0.1225,66.7,-1.7,13.85,15,constant,0,0.5,NA
506,Malacosteus_niger,sp506,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
507,Mallotus_villosus,sp507,"Neritic, Oceanic, Schooling, Shoaling",,10,0.8,constant,0,10,NA,3.125,0.4606,20.7,-0.333333333,NA,5,constant,0,0.5,NA
508,Maulisia_microlepis,sp508,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
509,Maurolicus_weitzmani,sp509,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
510,Melamphaes_microps,sp510,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
511,Melamphaes_suborbitalis,sp511,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
512,Melanocetus_johnsonii,sp512,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
513,Melanogrammus_aeglefinus,sp513,"Oceanic, Rocky",,10,0.8,constant,0,10,NA,2.9513125,0.260627451,69.21705882,-0.542307692,2.8,14.25,constant,0,0.5,15.83
514,Melanolagus_bericoides,sp514,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
515,Melanonus_zugmayeri,sp515,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
516,Melanostigma_atlanticum,sp516,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
517,Melanostomias_bartonbeani,sp517,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
518,Menidia_menidia,sp518,"Neritic, Oceanic, Estuaries, SeaGrassBeds",,10,0.8,constant,0,10,NA,3.023,1.1675,12.975,-0.3265,NA,2,constant,0,0.5,NA
519,Menticirrhus_saxatilis,sp519,"Oceanic, Estuaries, Benthic, Demersal, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,0.63,41.75,NA,NA,NA,constant,0,0.5,NA
520,Merluccius_albidus,sp520,Oceanic,,10,0.8,constant,0,10,NA,NA,0.5245,45.8,NA,NA,5,constant,0,0.5,NA
521,Merluccius_bilinearis,sp521,Oceanic,,10,0.8,constant,0,10,NA,3.1675,0.421375,46.05625,0.093692308,NA,12,constant,0,0.5,NA
522,Micropogonias_undulatus,sp522,"Oceanic, Epipelagic, Estuaries, Benthic, Demersal, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,0.5264,38.92,-1.54,NA,6.5,constant,0,0.5,NA
523,Mola_mola,sp523,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,0.2295,327,0.031,NA,NA,constant,0,0.5,NA
524,Monacanthus_ciliatus,sp524,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
525,Monognathus_jesperseni,sp525,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
526,Monolene_sessilicauda,sp526,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
527,Monomitopus_agassizii,sp527,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
528,Morone_saxatilis,sp528,"Estuaries, Stream, Lakes",,10,0.8,constant,0,10,NA,3.1322,0.1888,103.27,-2.96,NA,30,constant,0,0.5,1.88
529,Morus_bassanus,sp529,"Marine, Neritic, Oceanic, Symphorism",,10,0.8,constant,0,10,NA,NA,16.1067,16.568138,-0.008,NA,NA,constant,0,0.5,NA
530,Mugil_cephalus,sp530,"Neritic, Intertidal, Estuaries, Mangroves, Stream, Lakes, SoftBottom, Sand, Mud, HardBottom, Rocky, CoralReefs, RicePaddies",,10,0.8,constant,0,10,NA,2.95775,0.303108696,62.46956522,-0.874185185,NA,10,constant,0,0.5,20.5
531,Mullus_auratus,sp531,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
532,Mustelus_canis,sp532,"Oceanic, Estuaries",,10,0.8,constant,0,10,NA,NA,0.2742,139.875,-3.41575,2.7375,NA,constant,0,0.5,NA
533,Myctophum_affine,sp533,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
534,Myctophum_nitidulum,sp534,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,3,0.42,10,-0.23,NA,NA,constant,0,0.5,NA
535,Myctophum_punctatum,sp535,Oceanic,,10,0.8,constant,0,10,NA,3,0.243,9.75,-1.275,NA,NA,constant,0,0.5,NA
536,Myoxocephalus_aenaeus,sp536,"Oceanic, Estuaries, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
537,Myoxocephalus_octodecemspinosus,sp537,"Oceanic, Schooling, Shoaling",,10,0.8,constant,0,10,NA,NA,0.72,30,NA,NA,NA,constant,0,0.5,NA
538,Myoxocephalus_scorpius,sp538,"Oceanic, Schooling, Shoaling, SoftBottom, HardBottom",,10,0.8,constant,0,10,NA,NA,0.466944444,24.14666667,-1.546714286,NA,NA,constant,0,0.5,NA
539,Myxine_glutinosa,sp539,"Oceanic, SoftBottom, Sand, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
540,Myzopsetta_ferruginea,sp540,"Oceanic, Schooling, SoftBottom",,10,0.8,constant,0,10,NA,3,0.184266667,60.55666667,NA,5,12,constant,0,0.5,NA
541,Nansenia_longicauda,sp541,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
542,Narcetes_stomias,sp542,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
543,Nealotus_tripes,sp543,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
544,Nemichthys_scolopaceus,sp544,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,0.3,100,NA,NA,NA,constant,0,0.5,NA
545,Neobathyclupea_argentea,sp545,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
546,Neocyttus_helgae,sp546,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
547,Nesiarchus_nasutus,sp547,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
548,Nessorhamphus_ingolfianus,sp548,Mesopelagic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
549,Nezumia_aequalis,sp549,Oceanic,,10,0.8,constant,0,10,NA,NA,0.1635,8.2,-1.1845,NA,NA,constant,0,0.5,NA
550,Nezumia_bairdii,sp550,Oceanic,,10,0.8,constant,0,10,NA,NA,0.276,6.6,-0.16,NA,NA,constant,0,0.5,NA
551,Nezumia_longebarbata,sp551,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
552,Nezumia_sclerorhynchus,sp552,"Oceanic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,0.1175,10.89833333,-1.355666667,NA,NA,constant,0,0.5,NA
553,Nezumia_suilla,sp553,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
554,Normichthys_operosus,sp554,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
555,Notacanthus_bonaparte,sp555,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
556,Notacanthus_chemnitzii,sp556,"Oceanic, Solitary, Benthic",,10,0.8,constant,0,10,NA,NA,0.06,105,-1.685,NA,NA,constant,0,0.5,NA
557,Notoscopelus_caudispinosus,sp557,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
558,Notoscopelus_resplendens,sp558,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
559,Oikopleura_labradoriensis,sp559,"Marine, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
560,Omosudis_lowii,sp560,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
561,Oneirodes_macrosteus,sp561,Bathypelagic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
562,Ophichthus_cruentifer,sp562,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
563,Ophidion_marginatum,sp563,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
564,Opsanus_tau,sp564,"Neritic, Oceanic, Estuaries, HardBottom, Rocky, BedsRock, CoralReefs",,10,0.8,constant,0,10,NA,NA,0.2314175,35,-0.44,NA,12,constant,0,0.5,NA
565,Pachystomias_microdon,sp565,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
566,Paralepis_coregonoides,sp566,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
567,Paralichthys_dentatus,sp567,"Neritic, SupraLittoralZone, Saltmarshes, Estuaries, Mangroves, MarshesSwamps, Benthic, Mobile, Demersal, SoftBottom, Sand, Silt, Mud, SeaGrassBeds, Lagoons",,10,0.8,constant,0,10,NA,NA,0.608333333,121.6333333,NA,NA,NA,constant,0,0.5,NA
568,Paraliparis_bathybius,sp568,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
569,Parascombrops_spinosus,sp569,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
570,Parasudis_truculenta,sp570,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
571,Peprilus_triacanthus,sp571,"Neritic, Oceanic, Estuaries",,10,0.8,constant,0,10,NA,3,0.8,18.3,0.12,NA,NA,constant,0,0.5,NA
572,Peristedion_miniatum,sp572,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
573,Petromyzon_marinus,sp573,"Oceanic, Estuaries, Stream, Lakes, Parasitism, OutsideHost",,10,0.8,constant,0,10,NA,NA,0.159,54.1,NA,NA,NA,constant,0,0.5,1.553333333
574,Pholis_fasciata,sp574,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
575,Pholis_gunnellus,sp575,"LittoralZone, Intertidal, Oceanic",,10,0.8,constant,0,10,NA,NA,0.299666667,23.5,-0.579,NA,NA,constant,0,0.5,NA
576,Photonectes_margarita,sp576,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
577,Photostomias_guernei,sp577,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
578,Photostylus_pycnopterus,sp578,"Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
579,Phycis_chesteri,sp579,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
580,Phycis_phycis,sp580,Caves,,10,0.8,constant,0,10,NA,NA,0.193333333,66.53333333,-0.515,NA,5,constant,0,0.5,NA
581,Physiculus_fulvus,sp581,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
582,Plectrypops_retrospinis,sp582,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
583,Poecilopsetta_beanii,sp583,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
584,Pollachius_virens,sp584,Oceanic,,10,0.8,constant,0,10,NA,3,0.143598571,120.9785714,-0.7825,6.65,25,constant,0,0.5,6.643333333
585,Pollichthys_mauli,sp585,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
586,Polyacanthonotus_challengeri,sp586,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
587,Polyacanthonotus_rissoanus,sp587,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
588,Polyipnus_clarus,sp588,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
589,Polymetme_thaeocoryla,sp589,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
590,Polymixia_lowei,sp590,"Oceanic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
591,Pomatomus_saltatrix,sp591,"Neritic, Oceanic, Estuaries",,10,0.8,constant,0,10,NA,2.924166667,0.164,102.9125,-1.1412,NA,9.333333333,constant,0,0.5,1.83
592,Pontinus_longispinis,sp592,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
593,Porogadus_miles,sp593,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
594,Poromitra_capito,sp594,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
595,Poromitra_crassiceps,sp595,Mesopelagic,,10,0.8,constant,0,10,NA,NA,0.11,18,-0.27,NA,NA,constant,0,0.5,NA
596,Poromitra_megalops,sp596,Mesopelagic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
597,Priacanthus_arenatus,sp597,"Oceanic, HardBottom, Rocky, CoralReefs, DeepWaterCorals",,10,0.8,constant,0,10,NA,NA,0.69,47.5,NA,NA,NA,constant,0,0.5,NA
598,Prionace_glauca,sp598,"Oceanic, Mesopelagic, Estuaries, CoralReefs",,10,0.8,constant,0,10,NA,3.131,0.159659259,325.0318511,-1.054225,5,18.2,constant,0,0.5,999
599,Prionotus_alatus,sp599,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
600,Prionotus_carolinus,sp600,,,10,0.8,constant,0,10,NA,NA,0.3,30.9,NA,NA,NA,constant,0,0.5,NA
601,Prionotus_evolans,sp601,"Intertidal, Oceanic, Estuaries, SoftBottom, CoralReefs",,10,0.8,constant,0,10,NA,NA,0.29,34.5,-0.06,NA,NA,constant,0,0.5,NA
602,Pristigenys_alta,sp602,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
603,Promethichthys_prometheus,sp603,"Neritic, Oceanic, Epipelagic",,10,0.8,constant,0,10,NA,2.9575,0.185626667,89.96666667,-1.62,4,NA,constant,0,0.5,NA
604,Psenes_maculatus,sp604,"Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
605,Psenes_pellucidus,sp605,"Oceanic, Epipelagic, Mesopelagic, Benthic, Demersal, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
606,Pseudopleuronectes_americanus,sp606,Oceanic,,10,0.8,constant,0,10,NA,3,0.38425,47.2,-0.01,NA,10,constant,0,0.5,NA
607,Pseudoscopelus_astronesthidens,sp607,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
608,Pseudoscopelus_scriptus,sp608,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
609,Pteroplatytrygon_violacea,sp609,"Oceanic, Estuaries",,10,0.8,constant,0,10,NA,NA,0.243333333,102,NA,NA,19,constant,0,0.5,NA
610,Pterycombus_brama,sp610,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
611,Puffinus_gravis,sp611,Marine,,10,0.8,constant,0,10,NA,NA,19.6018,14.819244,0.0182,NA,NA,constant,0,0.5,NA
612,Rajella_bigelowi,sp612,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
613,Rajella_fyllae,sp613,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
614,Regalecus_glesne,sp614,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
615,Reinhardtius_hippoglossoides,sp615,"Oceanic, Schooling, Shoaling",,10,0.8,constant,0,10,NA,NA,0.07997,125.58846,-0.486285714,8.75,33,constant,0,0.5,NA
616,Remora_remora,sp616,"Oceanic, Epipelagic, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
617,Rhadinesthes_decimus,sp617,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
618,Rhinochimaera_atlantica,sp618,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
619,Rhinoptera_bonasus,sp619,"Neritic, LittoralZone, Estuaries",,10,0.8,constant,0,10,NA,NA,0.146705,114.0083333,-4.314333333,4.5,16.25,constant,0,0.5,NA
620,Rhynchoconger_gracilior,sp620,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
621,Rondeletia_bicolor,sp621,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
622,Rondeletia_loricata,sp622,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,0.4,15,NA,NA,NA,constant,0,0.5,NA
623,Rostroraja_eglanteria,sp623,"Neritic, Intertidal, Estuaries",,10,0.8,constant,0,10,NA,NA,0.2,78.5,-1.78,NA,NA,constant,0,0.5,NA
624,Rouleina_attrita,sp624,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
625,Ruvettus_pretiosus,sp625,"Neritic, Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
626,Saccopharynx_ampullaceus,sp626,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
627,Schedophilus_velaini,sp627,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
628,Scomber_japonicus,sp628,"Neritic, Oceanic, Epipelagic, Mesopelagic, Schooling",,10,0.8,constant,0,10,NA,3.171046667,0.307159032,42.47854839,-1.082005833,NA,7.428571429,constant,0,0.5,5.525
629,Scomber_scombrus,sp629,"Neritic, Oceanic",,10,0.8,constant,0,10,NA,3.05704,0.330206452,41.96370968,-2.0426,3.5,15.63636364,constant,0,0.5,6.947142857
630,Scomberesox_saurus,sp630,Oceanic,,10,0.8,constant,0,10,NA,NA,0.71,34.5,-0.19,NA,NA,constant,0,0.5,NA
631,Scombrolabrax_heterolepis,sp631,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
632,Scopelarchus_analis,sp632,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
633,Scopeloberyx_opisthopterus,sp633,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
634,Scopelogadus_beanii,sp634,"Mesopelagic, Lakes",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
635,Scophthalmus_aquosus,sp635,"Oceanic, Estuaries",,10,0.8,constant,0,10,NA,NA,0.257,39.65,NA,NA,NA,constant,0,0.5,NA
636,Scyliorhinus_retifer,sp636,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
637,Sebastes_fasciatus,sp637,"Neritic, Oceanic",,10,0.8,constant,0,10,NA,NA,0.137333333,38.58333333,-1.013333333,NA,24,constant,0,0.5,NA
638,Selar_crumenophthalmus,sp638,"Neritic, Oceanic, SeaGrassBeds",,10,0.8,constant,0,10,NA,3.021555556,1.274296296,28.60555556,-0.481,NA,3,constant,0,0.5,NA
639,Selene_setapinnis,sp639,"Intertidal, Estuaries",,10,0.8,constant,0,10,NA,NA,0.583333333,28.01333333,-0.3,NA,NA,constant,0,0.5,NA
640,Selene_vomer,sp640,"Neritic, Oceanic, Estuaries, Schooling, Sand, HardBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
641,Seriola_fasciata,sp641,"Neritic, Oceanic, Benthic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
642,Serrivomer_beanii,sp642,"Oceanic, Mesopelagic, Solitary, Schooling",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
643,Serrivomer_lanceolatoides,sp643,,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
644,Sigmops_bathyphilus,sp644,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
645,Sigmops_elongatus,sp645,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
646,Simenchelys_parasitica,sp646,"Oceanic, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
647,Somniosus_microcephalus,sp647,"Neritic, LittoralZone, Intertidal, Estuaries, Parasitism, OutsideHost, InsideHost",,10,0.8,constant,0,10,NA,NA,0.00757,538.54999,-10.7,156,392,constant,0,0.5,NA
648,Spectrunculus_grandis,sp648,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
649,Sphagemacrurus_grenadae,sp649,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
650,Sphoeroides_maculatus,sp650,"Intertidal, Oceanic, Estuaries",,10,0.8,constant,0,10,NA,NA,0.74189,27.43666667,NA,NA,3,constant,0,0.5,NA
